id,mag,longitude,latitude,date,Days since last eruption,vei,was_erupted,volcano_latitude,volcano_longitude
usp000h9fu,4.8,-73.26100000000001,-36.265,2010-03-16,114,,0.0,,
usp000h9ft,4.6,-73.38600000000001,-36.196999999999996,2010-03-16,114,,0.0,,
usp000h9fs,6.7,-73.257,-36.217,2010-03-16,114,,0.0,,
usp000h9g0,4.6,-72.808,-36.193000000000005,2010-03-16,114,,0.0,,
usp000h9kj,4.6,-72.992,-37.8,2010-03-17,115,,0.0,,
usp000h9kh,4.8,-73.12,-36.896,2010-03-17,115,,0.0,,
usp000h9kd,4.4,-73.729,-36.773,2010-03-17,115,,0.0,,
usp000h9k8,4.3,-73.85300000000001,-37.189,2010-03-17,115,,0.0,,
usp000h9j3,4.5,-73.949,-37.961999999999996,2010-03-17,115,,0.0,,
usp000h9k1,4.9,-73.252,-36.16,2010-03-17,115,,0.0,,
usp000h9k6,5.0,-72.91,-36.596,2010-03-17,115,,0.0,,
usp000h9hd,4.8,-73.17399999999999,-36.143,2010-03-17,115,,0.0,,
usp000h9np,4.8,-73.726,-38.154,2010-03-18,116,,0.0,,
usp000h9kq,5.2,-72.773,-36.569,2010-03-18,116,,0.0,,
usp000h9pm,4.1,-73.372,-36.783,2010-03-19,117,,0.0,,
usp000h9pu,4.4,-73.812,-37.198,2010-03-19,117,,0.0,,
usp000h9q8,4.9,-73.721,-38.542,2010-03-19,117,,0.0,,
usp000h9qb,4.6,-73.334,-36.323,2010-03-19,117,,0.0,,
usp000h9qm,4.8,-73.33,-37.934,2010-03-20,118,,0.0,,
usp000h9qu,4.7,-74.863,-38.192,2010-03-20,118,,0.0,,
usp000h9rf,4.8,-73.048,-37.857,2010-03-20,118,,0.0,,
usp000h9rk,4.8,-73.439,-36.279,2010-03-20,118,,0.0,,
usp000h9qk,4.5,-71.664,-37.825,2010-03-20,118,,0.0,,
usp000h9t7,4.7,-73.193,-36.427,2010-03-21,119,,0.0,,
usp000h9tb,4.0,-73.28699999999999,-37.961,2010-03-21,119,,0.0,,
usp000h9tf,5.5,-73.164,-36.344,2010-03-21,119,,0.0,,
usp000h9tg,4.0,-73.078,-36.402,2010-03-21,119,,0.0,,
usp000h9tj,4.4,-73.744,-38.003,2010-03-21,119,,0.0,,
usp000h9wd,4.8,-73.77,-37.358000000000004,2010-03-23,121,,0.0,,
usp000h9vq,4.3,-73.155,-38.53,2010-03-23,121,,0.0,,
usp000h9wb,4.6,-73.438,-38.23,2010-03-23,121,,0.0,,
usp000h9x2,5.1,-73.557,-37.15,2010-03-24,122,,0.0,,
usp000h9xp,5.0,-73.52600000000001,-36.543,2010-03-24,122,,0.0,,
usp000h9yb,4.0,-73.806,-37.512,2010-03-24,122,,0.0,,
usp000h9yf,4.3,-73.494,-38.306,2010-03-25,123,,0.0,,
usp000h9zp,4.3,-72.50399999999999,-36.616,2010-03-26,124,,0.0,,
usp000ha06,4.8,-73.428,-36.613,2010-03-26,124,,0.0,,
usp000ha0t,4.4,-73.36,-39.757,2010-03-27,125,,0.0,,
usp000ha11,4.6,-73.171,-36.632,2010-03-27,125,,0.0,,
usp000ha12,4.3,-72.817,-37.394,2010-03-27,125,,0.0,,
usp000ha1s,4.5,-74.617,-39.056999999999995,2010-03-27,125,,0.0,,
usp000ha2r,5.2,-73.449,-36.139,2010-03-28,126,,0.0,,
usp000ha3a,4.6,-73.783,-38.046,2010-03-28,126,,0.0,,
usp000ha2t,4.6,-73.314,-36.038000000000004,2010-03-28,126,,0.0,,
usp000ha2j,4.3,-73.347,-36.436,2010-03-28,126,,0.0,,
usp000ha2s,4.2,-72.577,-38.251,2010-03-28,126,,0.0,,
usp000ha3n,4.8,-73.456,-37.143,2010-03-29,127,,0.0,,
usp000ha5e,4.6,-74.953,-37.929,2010-03-30,128,,0.0,,
usp000ha4j,4.6,-73.607,-36.184,2010-03-30,128,,0.0,,
usp000ha4m,4.6,-73.52,-36.141,2010-03-30,128,,0.0,,
usp000ha4z,4.7,-73.68,-37.984,2010-03-30,128,,0.0,,
usp000ha52,4.4,-73.244,-36.006,2010-03-30,128,,0.0,,
usp000ha6b,4.6,-73.747,-38.463,2010-03-31,129,,0.0,,
usp000ha6h,4.3,-73.44,-36.898,2010-04-01,130,,0.0,,
usp000ha96,6.0,-72.878,-36.227,2010-04-02,131,,0.0,,
usp000ha8z,5.1,-72.697,-36.119,2010-04-02,131,,0.0,,
usp000ha7x,4.4,-73.696,-37.121,2010-04-02,131,,0.0,,
usp000ha8c,4.8,-73.175,-36.743,2010-04-02,131,,0.0,,
usp000ha8v,4.8,-72.944,-37.283,2010-04-02,131,,0.0,,
usp000ha99,4.1,-72.995,-36.308,2010-04-03,132,,0.0,,
usp000ha9e,4.5,-73.07600000000001,-36.293,2010-04-03,132,,0.0,,
usp000ha9f,4.5,-73.178,-36.28,2010-04-03,132,,0.0,,
usp000ha9x,4.2,-72.67,-36.001,2010-04-03,132,,0.0,,
usp000ha9y,4.6,-73.298,-36.705,2010-04-03,132,,0.0,,
usp000hab9,4.2,-72.961,-36.236,2010-04-04,133,,0.0,,
usp000habm,4.0,-73.694,-38.32,2010-04-04,133,,0.0,,
usp000hajz,4.2,-72.827,-37.275999999999996,2010-04-05,134,,0.0,,
usp000haq2,4.9,-73.56,-38.15,2010-04-06,135,,0.0,,
usp000hatk,4.4,-73.911,-37.163000000000004,2010-04-07,136,,0.0,,
usp000havd,4.6,-73.238,-36.429,2010-04-07,136,,0.0,,
usp000havs,4.1,-73.40100000000001,-36.657,2010-04-07,136,,0.0,,
usp000hawj,4.5,-73.25399999999999,-37.126999999999995,2010-04-07,136,,0.0,,
usp000hayf,4.7,-74.655,-37.607,2010-04-08,137,,0.0,,
usp000haz8,4.0,-72.828,-36.946,2010-04-08,137,,0.0,,
usp000hb0b,4.8,-73.539,-36.554,2010-04-08,137,,0.0,,
usp000hb0r,4.8,-73.061,-38.102,2010-04-09,138,,0.0,,
usp000hb2m,4.9,-73.718,-38.361999999999995,2010-04-09,138,,0.0,,
usp000hb4e,4.7,-72.98100000000001,-36.593,2010-04-10,139,,0.0,,
usp000hb6c,4.8,-73.569,-37.899,2010-04-11,140,,0.0,,
usp000hb9m,4.5,-73.277,-36.543,2010-04-12,141,,0.0,,
usp000hb9g,4.1,-72.615,-37.128,2010-04-12,141,,0.0,,
usp000hbar,4.2,-73.381,-36.869,2010-04-13,142,,0.0,,
usp000hbdf,4.1,-72.955,-37.615,2010-04-15,144,,0.0,,
usp000hbej,4.6,-72.862,-36.601,2010-04-15,144,,0.0,,
usp000hbez,4.6,-73.64699999999999,-37.491,2010-04-15,144,,0.0,,
usp000hbgn,4.7,-73.61,-37.439,2010-04-16,145,,0.0,,
usp000hbgw,5.0,-73.687,-37.503,2010-04-16,145,,0.0,,
usp000hbgx,5.7,-73.732,-37.46,2010-04-16,145,,0.0,,
usp000hbh2,5.7,-73.669,-37.42,2010-04-16,145,,0.0,,
usp000hbhw,4.8,-73.392,-37.93,2010-04-17,146,,0.0,,
usp000hbjd,4.5,-73.917,-37.287,2010-04-17,146,,0.0,,
usp000hbkr,4.6,-73.544,-37.133,2010-04-18,147,,0.0,,
usp000hbkm,4.2,-73.60600000000001,-37.09,2010-04-18,147,,0.0,,
usp000hbk2,5.6,-73.753,-37.159,2010-04-18,147,,0.0,,
usp000hbk9,5.1,-73.759,-37.167,2010-04-18,147,,0.0,,
usp000hbke,4.3,-73.79899999999999,-37.4,2010-04-18,147,,0.0,,
usp000hbnd,5.2,-73.68,-37.519,2010-04-19,148,,0.0,,
usp000hbqn,4.3,-73.27,-38.56,2010-04-21,150,,0.0,,
usp000hbqq,4.7,-73.589,-37.321,2010-04-21,150,,0.0,,
usp000hbrb,4.0,-73.78399999999999,-37.184,2010-04-21,150,,0.0,,
usp000hbrd,4.2,-73.83800000000001,-37.116,2010-04-21,150,,0.0,,
usp000hbrs,4.2,-72.112,-36.205999999999996,2010-04-21,150,,0.0,,
usp000hbst,4.2,-73.642,-36.086,2010-04-22,151,,0.0,,
usp000hbtp,6.0,-72.969,-37.529,2010-04-23,152,,0.0,,
usp000hbtf,4.7,-74.926,-38.165,2010-04-23,152,,0.0,,
usp000hbt8,4.4,-73.363,-36.004,2010-04-23,152,,0.0,,
usp000hbte,4.7,-73.46,-38.083,2010-04-23,152,,0.0,,
usp000hbue,4.5,-73.163,-36.221,2010-04-24,153,,0.0,,
usp000hbuk,4.7,-73.742,-38.183,2010-04-24,153,,0.0,,
usp000hbvp,4.1,-73.64,-37.544000000000004,2010-04-25,154,,0.0,,
usp000hbvt,4.3,-72.571,-36.266,2010-04-25,154,,0.0,,
usp000hbvu,4.8,-73.595,-38.126,2010-04-25,154,,0.0,,
usp000hbw4,5.0,-72.87899999999999,-37.525999999999996,2010-04-25,154,,0.0,,
usp000hbwd,4.4,-74.217,-37.17,2010-04-25,154,,0.0,,
usp000hbxa,4.6,-73.185,-37.408,2010-04-26,155,,0.0,,
usp000hby2,4.4,-72.923,-36.183,2010-04-26,155,,0.0,,
usp000hc2b,5.1,-73.616,-36.858000000000004,2010-04-29,158,,0.0,,
usp000hc2r,5.0,-73.176,-36.852,2010-04-29,158,,0.0,,
usp000hc21,4.7,-73.675,-37.308,2010-04-29,158,,0.0,,
usp000hc2a,4.2,-73.12,-37.784,2010-04-29,158,,0.0,,
usp000hc4y,4.3,-72.99,-37.689,2010-05-01,160,,0.0,,
usp000hc50,4.4,-73.227,-37.695,2010-05-01,160,,0.0,,
usp000hc63,4.6,-74.255,-38.102,2010-05-01,160,,0.0,,
usp000hc9d,5.4,-73.686,-37.232,2010-05-03,162,,0.0,,
usp000hc9e,4.9,-73.777,-38.117,2010-05-03,162,,0.0,,
usp000hc9m,6.3,-73.454,-38.071999999999996,2010-05-03,162,,0.0,,
usp000hcag,4.5,-73.818,-37.558,2010-05-04,163,,0.0,,
usp000hca8,4.3,-73.57300000000001,-36.773,2010-05-04,163,,0.0,,
usp000hcap,4.5,-73.842,-38.376,2010-05-04,163,,0.0,,
usp000hc9q,4.5,-73.66,-38.048,2010-05-04,163,,0.0,,
usp000hc9u,4.6,-73.34,-37.483000000000004,2010-05-04,163,,0.0,,
usp000hcc8,4.2,-73.793,-37.652,2010-05-05,164,,0.0,,
usp000hcdt,4.7,-73.908,-36.757,2010-05-06,165,,0.0,,
usp000hcfm,4.3,-73.635,-37.18,2010-05-08,167,,0.0,,
usp000hch2,4.7,-73.342,-36.010999999999996,2010-05-08,167,,0.0,,
usp000hchu,4.9,-73.622,-37.509,2010-05-09,168,,0.0,,
usp000hcj3,4.8,-74.556,-36.605,2010-05-09,168,,0.0,,
usp000hcj8,4.1,-72.336,-36.334,2010-05-09,168,,0.0,,
usp000hcmw,4.2,-73.456,-37.363,2010-05-11,170,,0.0,,
usp000hcpu,4.5,-73.723,-37.128,2010-05-13,172,,0.0,,
usp000hcqm,4.4,-73.286,-37.019,2010-05-13,172,,0.0,,
usp000hcs9,4.7,-73.339,-38.124,2010-05-15,174,,0.0,,
usp000hcsz,4.5,-73.512,-36.548,2010-05-15,174,,0.0,,
usp000hcvy,4.9,-72.895,-36.633,2010-05-17,176,,0.0,,
usp000hcvt,4.6,-73.42699999999999,-37.248000000000005,2010-05-17,176,,0.0,,
usp000hcut,4.3,-73.369,-37.66,2010-05-17,176,,0.0,,
usp000hcvs,4.4,-73.84,-37.65,2010-05-17,176,,0.0,,
usp000hcw5,4.0,-73.415,-38.664,2010-05-18,177,,0.0,,
usp000hcx3,4.5,-73.736,-37.976,2010-05-18,177,,0.0,,
usp000hcy0,4.7,-73.579,-36.765,2010-05-19,178,,0.0,,
usp000hd2q,4.1,-73.086,-36.209,2010-05-23,182,,0.0,,
usp000hd34,4.4,-74.624,-37.52,2010-05-23,182,,0.0,,
usp000hd3v,4.5,-73.56,-36.662,2010-05-24,183,,0.0,,
usp000hd43,4.1,-73.334,-36.625,2010-05-24,183,,0.0,,
usp000hd44,4.3,-73.535,-36.634,2010-05-24,183,,0.0,,
usp000hd47,4.6,-72.108,-40.39,2010-05-24,183,,0.0,,
usp000hd4z,5.3,-73.10600000000001,-36.25,2010-05-24,183,,0.0,,
usp000hd5m,5.3,-72.852,-37.617,2010-05-25,184,,0.0,,
usp000hd63,4.3,-73.583,-38.062,2010-05-26,185,,0.0,,
usp000hd8y,5.2,-74.257,-37.339,2010-05-27,186,,0.0,,
usp000hdau,4.7,-73.96,-38.183,2010-05-29,188,,0.0,,
usp000hdc9,4.6,-73.575,-36.868,2010-05-29,188,,0.0,,
usp000hdce,4.2,-73.375,-36.586,2010-05-30,189,,0.0,,
usp000hde1,4.7,-73.822,-37.452,2010-05-31,190,,0.0,,
usp000hdf9,5.6,-73.505,-36.819,2010-06-01,191,,0.0,,
usp000hdfe,4.0,-73.64699999999999,-36.818000000000005,2010-06-01,191,,0.0,,
usp000hdgw,4.7,-73.765,-37.224000000000004,2010-06-03,193,,0.0,,
usp000hdmn,4.0,-72.655,-37.118,2010-06-05,195,,0.0,,
usp000hdmu,4.4,-73.419,-36.769,2010-06-05,195,,0.0,,
usp000hdmv,4.7,-72.348,-37.957,2010-06-05,195,,0.0,,
usp000hdmz,4.3,-73.105,-36.634,2010-06-06,196,,0.0,,
usp000hdpa,4.4,-73.715,-37.376,2010-06-07,197,,0.0,,
usp000hdq9,4.6,-70.77,-37.128,2010-06-08,198,,0.0,,
usp000hdst,4.3,-73.60300000000001,-37.239000000000004,2010-06-10,200,,0.0,,
usp000he39,4.4,-73.384,-36.608000000000004,2010-06-16,206,,0.0,,
usp000he4h,4.6,-70.867,-36.211,2010-06-16,206,,0.0,,
usp000he5a,4.4,-73.564,-37.458,2010-06-16,206,,0.0,,
usp000he9m,4.7,-73.5,-38.06,2010-06-19,209,,0.0,,
usp000hecz,4.7,-73.12,-38.477,2010-06-22,212,,0.0,,
usp000heeq,4.7,-73.744,-38.133,2010-06-23,213,,0.0,,
usp000hefj,5.0,-73.535,-36.875,2010-06-24,214,,0.0,,
usp000hekf,5.0,-73.48,-36.875,2010-06-27,217,,0.0,,
usp000hem7,4.3,-73.65,-38.04,2010-06-27,217,,0.0,,
usp000hemd,4.5,-74.07300000000001,-38.101,2010-06-27,217,,0.0,,
usp000hemt,4.7,-73.547,-36.57,2010-06-28,218,,0.0,,
usp000hepn,4.7,-73.173,-36.234,2010-06-29,219,,0.0,,
usp000hep7,5.5,-73.278,-37.836,2010-06-29,219,,0.0,,
usp000hes9,4.6,-73.90100000000001,-37.308,2010-07-01,221,,0.0,,
usp000hess,4.3,-73.47,-37.038000000000004,2010-07-01,221,,0.0,,
usp000hewu,4.4,-73.47800000000001,-38.353,2010-07-04,224,,0.0,,
usp000hexk,4.2,-73.635,-38.131,2010-07-05,225,,0.0,,
usp000heyb,4.3,-73.217,-37.783,2010-07-06,226,,0.0,,
usp000hf61,4.5,-73.781,-36.812,2010-07-12,232,,0.0,,
usp000hf9x,4.2,-73.60600000000001,-38.116,2010-07-14,234,,0.0,,
usp000hf9c,4.9,-73.47399999999999,-38.044000000000004,2010-07-14,234,,0.0,,
usp000hf96,4.4,-73.673,-38.12,2010-07-14,234,,0.0,,
usp000hf9k,5.8,-73.23,-38.224000000000004,2010-07-14,234,,0.0,,
usp000hf93,4.6,-73.525,-38.187,2010-07-14,234,,0.0,,
usp000hf8z,6.6,-73.31,-38.067,2010-07-14,234,,0.0,,
usp000hf8x,5.1,-73.41199999999999,-38.098,2010-07-14,234,,0.0,,
usp000hf95,4.4,-73.535,-38.015,2010-07-14,234,,0.0,,
usp000hfa8,5.0,-74.169,-38.133,2010-07-15,235,,0.0,,
usp000hfae,4.4,-73.07300000000001,-36.675,2010-07-15,235,,0.0,,
usp000hfbv,4.6,-73.146,-37.725,2010-07-16,236,,0.0,,
usp000hfc8,4.3,-73.683,-38.098,2010-07-16,236,,0.0,,
usp000hfcf,4.2,-73.357,-36.836999999999996,2010-07-17,237,,0.0,,
usp000hfdk,5.0,-73.83800000000001,-41.946999999999996,2010-07-18,238,,0.0,,
usp000hfqw,5.0,-73.844,-37.28,2010-07-18,238,,0.0,,
usp000hg70,4.0,-73.63600000000001,-38.069,2010-07-20,240,,0.0,,
usp000hg87,4.9,-73.066,-37.357,2010-07-20,240,,0.0,,
usp000hgfk,4.2,-72.804,-37.265,2010-07-22,242,,0.0,,
usp000hgkf,4.4,-73.541,-37.019,2010-07-23,243,,0.0,,
usp000hh3j,4.7,-72.931,-38.952,2010-07-29,249,,0.0,,
usp000hh5j,5.1,-73.642,-37.425,2010-07-30,250,,0.0,,
usp000hh9b,4.0,-73.226,-36.772,2010-08-01,252,,0.0,,
usp000hhaw,4.2,-73.65899999999999,-38.358000000000004,2010-08-01,252,,0.0,,
usp000hhc4,4.6,-72.953,-36.655,2010-08-02,253,,0.0,,
usp000hhh4,4.8,-73.645,-36.733000000000004,2010-08-04,255,,0.0,,
usp000hhjw,4.1,-73.54899999999999,-36.744,2010-08-05,256,,0.0,,
usp000hhjy,5.9,-73.281,-37.443000000000005,2010-08-05,256,,0.0,,
usp000hhk0,5.4,-73.32300000000001,-37.431999999999995,2010-08-05,256,,0.0,,
usp000hhk1,4.7,-73.449,-37.501,2010-08-05,256,,0.0,,
usp000hhm1,4.6,-73.521,-37.51,2010-08-05,256,,0.0,,
usp000hhpa,5.0,-73.501,-38.255,2010-08-06,257,,0.0,,
usp000hhqv,4.3,-73.806,-37.226,2010-08-07,258,,0.0,,
usp000hhtq,4.5,-73.3,-37.664,2010-08-09,260,,0.0,,
usp000hhtg,5.0,-73.149,-38.717,2010-08-09,260,,0.0,,
usp000hj1a,4.3,-73.428,-37.085,2010-08-13,264,,0.0,,
usp000hj3m,4.2,-73.794,-37.888000000000005,2010-08-14,265,,0.0,,
usp000hj7w,5.2,-71.101,-36.814,2010-08-15,266,,0.0,,
usp000hjag,4.7,-73.469,-38.010999999999996,2010-08-16,267,,0.0,,
usp000hjbc,4.5,-73.939,-37.158,2010-08-17,268,,0.0,,
usp000hjcs,4.9,-74.214,-37.166,2010-08-18,269,,0.0,,
usp000hjh7,4.5,-73.069,-36.805,2010-08-20,271,,0.0,,
usp000hjkm,4.0,-73.257,-39.075,2010-08-22,273,,0.0,,
usp000hjkp,5.0,-73.718,-36.532,2010-08-22,273,,0.0,,
usp000hjpb,4.3,-74.54899999999999,-37.289,2010-08-24,275,,0.0,,
usp000hjs6,4.6,-73.082,-38.010999999999996,2010-08-25,276,,0.0,,
usp000hjv1,4.4,-73.80199999999999,-37.894,2010-08-28,279,,0.0,,
usp000hjwm,4.1,-74.747,-37.94,2010-08-29,280,,0.0,,
usp000hjwq,4.7,-73.441,-37.650999999999996,2010-08-29,280,,0.0,,
usp000hjyr,4.3,-73.382,-37.363,2010-08-30,281,,0.0,,
usp000hk32,4.2,-72.748,-36.882,2010-09-03,285,,0.0,,
usp000hk5f,4.4,-73.318,-36.63,2010-09-03,285,,0.0,,
usp000hk5q,4.4,-73.153,-36.702,2010-09-03,285,,0.0,,
usp000hk5u,3.5,-73.402,-36.64,2010-09-04,286,,0.0,,
usp000hkar,5.0,-73.423,-37.785,2010-09-06,288,,0.0,,
usp000hkcx,4.7,-74.001,-37.641999999999996,2010-09-07,289,,0.0,,
usp000hkg9,6.2,-73.41199999999999,-37.034,2010-09-09,291,,0.0,,
usp000hkk9,4.4,-73.80199999999999,-37.357,2010-09-11,293,,0.0,,
usp000hkqq,4.2,-73.717,-37.205,2010-09-14,296,,0.0,,
usp000hkpm,5.1,-74.392,-37.522,2010-09-14,296,,0.0,,
usp000hkpj,5.2,-73.524,-37.221,2010-09-14,296,,0.0,,
usp000hkph,4.3,-74.006,-37.272,2010-09-14,296,,0.0,,
usp000hkpk,4.4,-74.235,-36.984,2010-09-14,296,,0.0,,
usp000hkua,5.1,-73.59899999999999,-37.506,2010-09-17,299,,0.0,,
usp000hm3c,4.4,-72.876,-36.718,2010-09-23,305,,0.0,,
usp000hm60,4.9,-74.956,-39.625,2010-09-25,307,,0.0,,
usp000hm6j,5.0,-72.765,-40.459,2010-09-26,308,,0.0,,
usp000hmcc,5.8,-74.256,-36.249,2010-09-30,312,,0.0,,
usp000hmcg,4.6,-72.983,-37.991,2010-09-30,312,,0.0,,
usp000hmfb,4.4,-73.556,-36.637,2010-10-01,313,,0.0,,
usp000hmm0,5.0,-73.293,-36.364000000000004,2010-10-04,316,,0.0,,
usp000hmm2,4.1,-73.581,-36.501999999999995,2010-10-04,316,,0.0,,
usp000hmwa,4.3,-74.774,-37.775,2010-10-09,321,,0.0,,
usp000hn0m,4.8,-73.71,-36.801,2010-10-12,324,,0.0,,
usp000hn0q,4.3,-74.086,-37.101,2010-10-12,324,,0.0,,
usp000hn17,4.7,-73.96600000000001,-38.028,2010-10-12,324,,0.0,,
usp000hn2n,4.4,-72.75399999999999,-36.044000000000004,2010-10-13,325,,0.0,,
usp000hnek,5.5,-73.362,-37.743,2010-10-23,335,,0.0,,
usp000hner,5.1,-73.41,-36.779,2010-10-23,335,,0.0,,
usp000hneu,4.9,-73.60300000000001,-37.109,2010-10-23,335,,0.0,,
usp000hnf3,4.7,-73.428,-36.835,2010-10-23,335,,0.0,,
usp000hnhj,4.4,-73.507,-36.135,2010-10-25,337,,0.0,,
usp000hnpk,4.4,-73.59,-37.187,2010-10-28,340,,0.0,,
usp000hnsm,4.4,-73.403,-36.177,2010-10-30,342,,0.0,,
usp000hnwu,4.5,-71.779,-36.408,2010-11-02,345,,0.0,,
usp000hp3w,4.6,-72.558,-36.135,2010-11-05,348,,0.0,,
usp000hpaw,4.4,-73.928,-42.611999999999995,2010-11-09,352,,0.0,,
usp000hpbq,5.0,-73.362,-36.438,2010-11-10,353,,0.0,,
usp000hpe9,4.1,-73.619,-37.599000000000004,2010-11-11,354,,0.0,,
usp000hph2,4.0,-73.085,-36.234,2010-11-13,356,,0.0,,
usp000hpq0,4.1,-72.91,-36.173,2010-11-15,358,,0.0,,
usp000hprq,4.5,-70.995,-36.441,2010-11-16,359,,0.0,,
usp000hpvk,4.4,-73.986,-37.909,2010-11-20,363,,0.0,,
usp000hpvs,5.2,-73.688,-37.958,2010-11-20,363,,0.0,,
usp000hpxk,4.0,-74.268,-37.583,2010-11-21,364,,0.0,,
usp000hqmg,4.8,-73.723,-37.454,2010-12-07,380,,0.0,,
usp000hqtn,4.7,-73.529,-37.045,2010-12-11,384,,0.0,,
usp000hqxc,4.5,-72.108,-40.491,2010-12-14,387,,0.0,,
usp000hr1v,4.3,-73.726,-37.722,2010-12-17,390,,0.0,,
usp000hr5d,4.5,-73.235,-36.492,2010-12-19,392,,0.0,,
usp000hrgh,4.0,-73.333,-42.262,2010-12-22,395,,0.0,,
